genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
atmospheric post-metal,0.0227489825,0.23199999999999998,398947.5,0.58236625,0.805375,0.46236875,-12.0524375,0.04958124999999999,111.45456250000001,0.18555624999999998,20.75,9,1
atmospheric post-rock,0.00942,0.8690000000000001,308613.0,0.888,0.00111,0.18600000000000005,-2.7310000000000003,0.0859,135.023,0.856,0.0,4,0
atmospheric sludge,3.840000000000001e-05,0.23299999999999998,375480.0,0.805,0.5539999999999999,0.482,-7.689500000000001,0.05545,111.82249999999999,0.2005,20.5,9,1
auckland indie,0.09389219166666667,0.4405833333333333,235050.8333333333,0.654,0.0004964166666666667,0.21651666666666666,-6.195583333333333,0.06318333333333333,128.92633333333333,0.2998,58.0,0,1
audiophile vocal,0.4274155555555555,0.5303333333333334,172945.22222222222,0.48004444444444444,0.03409787333333333,0.2525333333333333,-14.053888888888887,0.040633333333333334,101.97122222222224,0.48762222222222223,22.0,5,1
aussie emo,0.008020000000000001,0.272,314960.0,0.807,0.000117,0.202,-5.2189999999999985,0.053,106.953,0.117,16.0,0,1
aussietronica,0.05425915384615384,0.5982692307692307,241838.5576923077,0.7208076923076923,0.025897934615384612,0.16086153846153847,-6.038346153846153,0.0607673076923077,127.7276153846154,0.3201230769230769,38.30769230769231,1,0
austin americana,0.29460954166666664,0.5833416666666666,219569.08333333334,0.7087333333333332,0.1294057960833333,0.18829,-6.862266666666668,0.09478333333333333,118.85544166666666,0.46804999999999997,46.50833333333333,7,1
austin singer-songwriter,0.44626666666666664,0.5751333333333334,285163.1666666667,0.5938333333333333,0.0005977543333333334,0.20933333333333334,-10.792933333333336,0.03635666666666666,135.13786666666667,0.5045000000000001,38.833333333333336,2,1
austindie,0.24079399999999998,0.6224000000000001,230951.525,0.7259333333333333,0.055849451583333334,0.18929,-6.6007750000000005,0.08030833333333331,108.78919166666667,0.57165,56.81666666666667,7,1
australian alternative pop,0.27220833333333333,0.7764166666666666,181841.75,0.6326666666666666,0.000246,0.12780833333333333,-6.7227500000000004,0.14206666666666665,120.69233333333334,0.3383333333333334,35.166666666666664,6,0
australian alternative rock,0.10127069809462146,0.4747922969006303,227351.96944444443,0.752001681343348,0.12586154906036864,0.17465091794008458,-7.791131796598462,0.062275677501510834,127.0011383536217,0.5094294720711386,30.700243891910556,4,1
australian ambient,0.987,0.301,367667.0,0.0089,0.907,0.101,-30.804,0.0371,127.536,0.0897,60.0,1,1
australian americana,0.3816299999999999,0.5834999999999999,181143.0,0.4535,0.43799999999999994,0.07015,-12.554,0.11795,147.0095,0.327,8.5,0,1
australian black metal,0.2670266666666667,0.32533333333333336,205644.66666666663,0.4823333333333333,0.8843333333333333,0.2886666666666666,-11.59366666666667,0.05246666666666666,117.72366666666666,0.1677,0.0,4,0
australian children's music,0.36832514285714285,0.7105285714285714,104918.0142857143,0.5234428571428571,8.082857142857144e-06,0.1486,-9.639528571428572,0.08635285714285715,144.90097142857144,0.7241714285714286,45.18571428571429,2,1
australian classical,0.35952500000000004,0.35699999999999993,128650.0,0.171075,0.454875,0.10745,-19.9035,0.0359,104.83375,0.15655,26.25,9,1
australian classical piano,0.969,0.113,194267.0,0.0732,0.772,0.107,-23.21,0.0496,174.59900000000005,0.0379,38.0,0,1
australian country,0.31544683669271906,0.5647354312354312,222160.0325997532,0.632729775126834,0.00018330697723844782,0.15583118401206636,-7.7865559097764985,0.04080246469217057,120.31035489510491,0.5283039215686274,30.063725490196077,7,1
australian dance,0.12315003831636002,0.6006606147448665,246457.84690834396,0.7340424439326757,0.1360863283735467,0.2089751909964275,-6.7117459813510685,0.07584470850425223,135.39836088759262,0.4887724067800462,38.760150981647456,7,1
australian electropop,0.22613372648148147,0.5770436111111111,212257.97537037035,0.6793075000000001,0.06522975746851853,0.2020398703703704,-7.966463148148147,0.12286517592592591,130.57556925925923,0.4468270833333334,30.96203703703703,5,0
australian garage punk,0.18523766666666666,0.48033333333333333,224192.66666666666,0.8420000000000001,0.2203723333333333,0.22071666666666667,-4.257666666666666,0.047683333333333335,114.82733333333333,0.4755,43.0,7,1
australian hip hop,0.10413224953346205,0.6812131435006435,183478.11047297297,0.716316714929215,0.08407795092261905,0.19109618484555985,-7.421031636100386,0.10918815797940798,121.01194377413128,0.5766962435649936,54.19603442728443,9,1
australian house,0.10241229205882355,0.694764705882353,326948.4117647059,0.769514705882353,0.3553534764705881,0.16161764705882353,-7.959426470588235,0.07450441176470589,127.25448529411766,0.4710147058823528,17.441176470588236,0,0
australian indie,0.1688361287047898,0.57359158113392,285503.5067204301,0.6935604227761486,0.07221213433895406,0.14640832111436955,-6.541111314760507,0.07057628910068425,118.77551661779079,0.42417586143695024,41.21615347018572,2,1
australian indie folk,0.40668000000000004,0.53656,254253.18,0.45464000000000004,0.0162912,0.18266,-11.029759999999998,0.10780800000000001,114.59906000000001,0.2924,61.44,8,1
australian indigenous,0.041975,0.5985,201167.25,0.8367500000000001,6.625e-05,0.27375,-4.7105,0.096825,107.3115,0.6625000000000001,24.5,2,1
australian metal,0.0316,0.636,167673.0,0.713,5.14e-05,0.371,-5.905,0.028,125.035,0.754,3.0,7,0
australian metalcore,0.03567417333333333,0.40652222222222223,237688.3777777778,0.8056555555555555,0.16379889344444445,0.12012777777777776,-7.1524222222222225,0.08795,138.39149999999998,0.4417222222222222,37.333333333333336,7,1
australian pop,0.21075106744544003,0.5927983623848198,233526.47757159863,0.6753753192360219,0.06852994561266085,0.19300475217236399,-6.964482719733798,0.06770056672588685,123.30418985525361,0.5143446827324225,50.33201248723061,7,1
australian post-hardcore,0.0189248,0.4455,259187.0,0.6685000000000001,0.397677,0.08975,-9.8635,0.0376,147.61,0.43,19.5,9,1
australian post-punk,0.01559,0.43012500000000004,276101.75,0.5750000000000001,0.31175975,0.2128625,-13.35925,0.04598750000000001,115.18912499999999,0.604125,26.875,7,1
australian psych,0.07935340873303168,0.44496425339366513,268332.03529411764,0.7169696832579187,0.06504307213574662,0.17079841628959275,-5.524732126696833,0.09309171945701358,121.86900497737558,0.3795780542986426,55.961085972850675,2,1
australian r&b,0.569,0.649,266160.0,0.43500000000000005,3.285e-05,0.0969,-7.904,0.1345,105.7485,0.3075,63.0,2,1
australian reggae fusion,0.43499999999999994,0.512,279672.0,0.39699999999999996,0.0036897799999999993,0.1404,-10.444799999999999,0.059519999999999997,113.25820000000002,0.26792,61.8,4,0
australian rock,0.14989916351111024,0.5251550542913963,230818.77712527846,0.706172315908626,0.06581540513006348,0.19846627105036133,-8.463041980197476,0.05085065401082031,121.0024488458521,0.5825542943632671,38.52005510441563,2,1
australian singer-songwriter,0.3502675,0.5148333333333334,119893.16666666669,0.5078333333333334,0.09150051666666667,0.1731666666666667,-9.740666666666666,0.0401,125.33166666666666,0.5479999999999999,24.33333333333333,10,1
australian ska,0.000186,0.275,229067.0,0.993,0.0,0.302,-5.474,0.138,148.725,0.19,45.0,9,0
australian talent show,0.19300206666666667,0.5893333333333334,197195.0,0.8029999999999999,0.3050105666666667,0.1487333333333333,-7.309333333333332,0.12510000000000002,140.0596666666667,0.6066666666666666,51.0,7,0
australian trap,0.38075,0.6845,160152.5,0.5585,0.0,0.30955,-8.27075,0.35624999999999996,140.724,0.405,33.75,7,1
australian underground hip hop,0.205,0.5760000000000001,196000.0,0.5820000000000001,0.0,0.15,-7.609,0.416,165.87599999999995,0.355,0.0,8,1
austrian choir,0.956563446969697,0.2687584595959596,269131.32575757575,0.23581011047979797,0.2570101339330808,0.22222083333333334,-18.782788194444443,0.05930233585858587,99.39920233585859,0.2023385101010101,14.890151515151516,2,1
austrian classical piano,0.9870629208754208,0.36496106902356906,391377.8733164983,0.1383491498316498,0.8686618265993267,0.10358005050505052,-23.370189814814818,0.04329017255892256,115.69953808922557,0.2955067971380472,17.622685185185183,9,1
austrian orchestra,0.9499213912232909,0.23609971574409297,364076.12070414633,0.13874886777936177,0.45023495092770327,0.209829264535061,-20.94872293373712,0.04892825743500795,121.91179112033201,0.17749038260343344,23.302493193698037,10,1
austrian punk,0.000303,0.35600000000000004,183167.5,0.9595,8.45425e-05,0.27392500000000003,-3.8305000000000007,0.207,98.59975,0.4270000000000001,0.5,4,1
austrian techno,0.07695033333333333,0.7676666666666666,266157.0,0.7483333333333334,0.88,0.17220000000000002,-8.960999999999999,0.08186666666666666,122.30499999999999,0.4734,0.0,6,0
austro-german modernism,0.8455752380952382,0.34393642857142864,261612.8875595238,0.24313339285714286,0.45354004599285713,0.24539410714285712,-17.82874994047619,0.05948026785714286,106.60843053571428,0.32307047619047624,4.5275,5,1
auteur-compositeur-interprete quebecois,0.4424,0.522,262725.0,0.5850000000000002,0.0,0.371,-8.430800000000001,0.052759999999999994,103.94800000000001,0.26959999999999995,52.0,11,1
autoharp,0.8859999999999999,0.727,148467.0,0.265,0.0,0.7190000000000001,-14.013,0.0804,108.762,0.809,35.0,11,1
autonomous black metal,0.0009824436764705883,0.2679460784313725,327386.70588235295,0.8075539215686274,0.7595651960784313,0.28854019607843134,-8.823205882352942,0.06555980392156864,116.47325000000004,0.22792892156862746,39.01470588235294,11,1
avant-garde,0.8945197756387634,0.333726966373753,349011.8861740953,0.17378384938770466,0.5015475555867682,0.17255433510669582,-22.569151898203707,0.052203940070346316,103.24885867991836,0.24003769099672975,20.877322134387356,7,1
avant-garde jazz,0.7106923531792859,0.4353711129767453,403327.32367474446,0.35487127518732947,0.413092205479566,0.1817372218075699,-15.32017852916617,0.06599713119099233,107.86652158704185,0.42828410214615603,22.8313404493153,5,1
avant-garde metal,0.09091500000000001,0.47525,253482.75,0.8045,0.04045,0.40775,-6.40575,0.075375,124.553,0.25534999999999997,2.0,11,1
axe,0.3303142424242424,0.6133333333333334,233132.66666666663,0.7001666666666666,0.0016584090909090908,0.23777272727272727,-9.244939393939397,0.06653636363636363,115.52804545454545,0.7155454545454544,54.90909090909091,7,1
azeri traditional,0.708,0.4645,330441.5,0.313,0.00078,0.20299999999999999,-15.592,0.036199999999999996,104.1395,0.5165,47.5,7,0
azonto,0.11395549999999999,0.7506666666666666,236563.33333333334,0.6327222222222222,0.04777052777777779,0.22225555555555554,-7.663083333333333,0.23514444444444446,115.75413888888887,0.5503,26.861111111111114,1,1
azontobeats,0.30351044099999996,0.6473999999999999,260869.5,0.6782000000000001,0.09338399299999998,0.19995999999999997,-7.261,0.16209999999999997,132.94239999999996,0.7128,18.1,1,1
bachata,0.3861141969797624,0.7700240273958973,252300.57481419054,0.5950263634264789,0.08761693606176187,0.15174811990620793,-7.287580559899024,0.05073893239643733,125.24544067600122,0.7752963845049508,46.38962509510988,1,1
bachata dominicana,0.39905885073142283,0.7381709720905391,262905.3341552807,0.5488254243869692,0.05829278071748592,0.15544874172234108,-8.423877138165551,0.05202124161209475,127.4852109088092,0.8157391722831029,40.86390156721227,7,1
background jazz,0.21395604761904757,0.614197619047619,338463.26190476184,0.6599404761904761,0.498269143047619,0.18768095238095242,-10.895395238095237,0.18268023809523812,123.56465,0.41192142857142855,19.085714285714285,1,1
background music,0.41029450164285713,0.4657750000000001,260402.8869047619,0.4739013809523809,0.7683202328571429,0.15288821428571425,-16.32714880952381,0.04839321428571428,103.99902142857142,0.27842214285714284,27.60833333333333,11,0
background piano,0.4533447187400319,0.5044545454545455,217645.5247208931,0.533415470494418,0.4686986648325358,0.20292567783094104,-11.453224082934609,0.05201626794258373,111.73355582137162,0.3703893141945774,14.778309409888356,0,1
baglama,0.691,0.477,166267.0,0.328,2.58e-05,0.339,-16.15,0.0364,90.403,0.561,1.0,11,1
bahai,0.534,0.536,166173.0,0.206,0.0,0.0963,-11.515999999999998,0.0307,170.709,0.434,23.0,5,1
bahamian folk,0.6906657407407407,0.6437499999999999,166087.5185185185,0.6579259259259259,0.3802226544444444,0.23352870370370374,-9.42962037037037,0.07903981481481484,113.8222314814815,0.714,4.712962962962963,10,1
bahamian pop,0.06403333333333333,0.8157777777777778,199844.5555555555,0.8758888888888889,0.0007558333333333333,0.16840000000000002,-4.581333333333334,0.08537777777777777,123.27333333333335,0.8433333333333334,49.666666666666664,11,0
baiao,0.8749642857142856,0.5887857142857144,148893.9523809524,0.32844047619047617,0.5207863973809523,0.17369761904761902,-15.940678571428574,0.05113214285714286,100.12364285714285,0.6257619047619046,4.214285714285714,5,1
bakersfield sound,0.6140589472407106,0.6090424860646322,160908.8910753623,0.47592804757484525,0.021581015803952008,0.17566177826688278,-10.770949188005616,0.041152374915139046,115.03651964138481,0.7119496787332893,24.982979459266225,7,1
balearic,0.16309835897435898,0.6454358974358976,435218.6923076923,0.6825384615384615,0.6317699487179489,0.1781025641025641,-9.427076923076923,0.04284102564102564,117.22697435897436,0.5012974358974359,7.871794871794872,2,1
balkan brass,0.34555,0.53,237780.25,0.59325,0.001531935,0.50525,-8.08625,0.10175000000000001,117.8715,0.502,26.25,7,1
balkan classical piano,0.9921666666666666,0.351,276146.5,0.020526666666666665,0.9178333333333335,0.09898333333333333,-31.002,0.040766666666666666,122.44483333333335,0.18558333333333332,43.66666666666667,6,0
balkan hip hop,0.000522,0.878,502439.0,0.866,0.598,0.109,-10.008,0.206,123.031,0.8320000000000001,0.0,9,1
ballet class,0.8653809523809525,0.3427619047619048,184203.2380952381,0.06813809523809523,0.7572857142857142,0.11442380952380952,-28.246904761904762,0.03949523809523809,113.90642857142858,0.23957619047619053,44.857142857142854,10,1
ballroom,0.7225658937335604,0.3786029237895904,179896.48952003953,0.34322664798131464,0.5476738999982363,0.15534746291746288,-12.75897555767889,0.037477537173537176,123.80581535409868,0.4634490438490439,22.935651928985262,7,1
baltic classical,0.8797,0.2776,307727.9,0.1592127,0.37808244,0.14488,-25.68480000000001,0.07965,95.9319,0.09284,16.0,5,1
baltimore hip hop,0.349,0.762,134213.0,0.383,0.0,0.127,-10.098,0.202,92.947,0.44,68.0,5,0
baltimore indie,0.2610181111111111,0.5253777777777778,301890.7222222222,0.7249555555555557,0.29173733333333335,0.3993311111111111,-7.040133333333334,0.04899111111111112,139.90596666666667,0.44039999999999996,53.833333333333336,3,1
banda,0.43385749214548763,0.6788912034331438,202607.0013676706,0.607371239523533,0.06888921270498721,0.17569947435564195,-6.583378878433274,0.06289734298481633,130.19902136535802,0.833726606544582,48.628089689070976,10,1
banda caliente,0.4069774358974359,0.6657413461538463,214916.42403846153,0.5769346153846153,0.00415502657371795,0.15661740384615383,-7.583064102564104,0.07709605769230768,128.0478240384615,0.8198913461538461,42.82403846153846,9,1
banda carnavalera,0.43645000000000006,0.6368500000000001,192654.56666666665,0.5525,0.08049477233333333,0.17257583333333334,-7.275458333333333,0.04412500000000001,118.96903333333333,0.8387833333333333,41.93333333333334,3,1
bandinhas,0.9602,0.6442000000000001,162554.4,0.4242,0.9138,0.1648,-13.1112,0.04138,85.59880000000003,0.8036,1.2,8,1
bandolim,0.8069999999999999,0.5858000000000001,189627.46666666667,0.4413333333333333,0.18106666666666668,0.39799999999999996,-9.185333333333332,0.035679999999999996,106.03413333333333,0.6108,9.666666666666666,0,1
bandoneon,0.7546071428571429,0.4983785714285714,203185.35,0.37687500000000007,0.2998495142857144,0.3388400000000001,-10.645,0.05366214285714286,118.14912857142858,0.5385714285714288,15.585714285714285,7,1
bangla,0.8336934376372418,0.4952006005709266,203988.9114997804,0.3566430197628459,0.1355686847687747,0.2370526696310935,-12.082688999780409,0.059321443566095734,102.0092668939394,0.5213954852876592,0.38921717171717174,9,1
banjo,0.6739404661595972,0.5412823566827543,187709.41793238505,0.4492094789999723,0.21105880756211917,0.2431433356210963,-12.899309084437899,0.0487143390118309,129.96717172699013,0.7282818362990306,25.276234350659973,7,1
